id_habilidad,id_heroe,Héroe,Nombre de Habilidad,Descripción,Imagen
408,68,Disruptor,Static Storm,"En inglés: Static Storm.  Crea una tormenta estática dañina que también silencia a todas las unidades enemigas en el área mientras dure. El daño es débil al principio\, pero se intensifica con el tiempo.",https://es.dotabuff.com/assets/skills/disruptor-static-storm-5461-8053019f4280aa44efd475dd9f36c02190cc8ae5dd5f919f550b25bd93e4ce6c.jpg
409,69,Enchantress,Impetus,"En inglés: Impetus.  Encanta cada uno de tus ataques mientras está activa\, haciendo que inflijan daño adicional según lo lejos que esté tu objetivo. Cuanto más lejos\, más daño recibirá. Inflige el doble de daño a ilusiones.",https://es.dotabuff.com/assets/skills/enchantress-impetus-5270-fc8392bc2ac0ce2114a15292f77d0678f479bd2aa5c9bffdcdf85e75bd393277.jpg
410,69,Enchantress,Enchant,"En inglés: Enchant.  Enchantress hechiza a un enemigo. Si es un héroe\, lo disipa y ralentiza durante 3.5 / 4 / 4.5 / 5 s.  Si es un creep\, Enchantress asume su control y recibe un 35 % de recompensa de experiencia. Enchantress solo puede controlar un creep durante 30 / 60 / 90 / 120 s.  TIPO DE DISIPACIÓN: Básica.",https://es.dotabuff.com/assets/skills/enchantress-enchant-5268-2a63e70e5eb65e56afc44a79a487d255e5f5a19dac884023173bd8bafe6c92e9.jpg
411,69,Enchantress,Nature's Attendants,"En inglés: Nature's Attendants.  Una nube de espíritus cura a Enchantress y a las unidades aliadas cercanas.",https://es.dotabuff.com/assets/skills/enchantress-natures-attendants-5269-487e62436a72c7a6d339b2ca78f8ed2836a18b9f42b25e7c9f68a1c52f2a3e10.jpg
412,69,Enchantress,Sproink,"En inglés: Sproink.  Salta hacia atrás\, esquiva los proyectiles que se aproximan y lanza un ataque de Ímpetu sobre las 2 unidades enemigas más alejadas que se encuentren en el alcance de ataque de Enchantress + 100.",https://es.dotabuff.com/assets/skills/enchantress-sproink-320-b718665c7a9890f8efcc62abde53e03465462b09d1ff1eafb64cf1fa61b01241.jpg
413,69,Enchantress,Little Friends,"En inglés: Little Friends.  Enchantress inmoviliza a una unidad enemiga. Todos los creeps (aliados\, enemigos y neutrales) dentro de un radio obtendrán velocidad adicional de ataque y movimiento y atacarán al objetivo seleccionado durante 6 s.",https://es.dotabuff.com/assets/skills/enchantress-little-friends-981-855da28483fec2a05db65b5e891603e9b8588998c13700f136740d4f20264a4c.jpg
414,69,Enchantress,Untouchable,"En inglés: Untouchable.  Enchantress seduce a sus enemigos para ralentizar sus ataques cuando es atacada.",https://es.dotabuff.com/assets/skills/enchantress-untouchable-5267-3a401f52f3372d49c6858d1515440cd907411902b55d1d629f835e494229c03e.jpg
415,69,Enchantress,Rabble-Rouser,"En inglés: Rabble-Rouser.  Todos los campamentos de neutrales infligen más daño a los héroes enemigos. El aumento de daño es de un 10 % + un 4 % por cada nivel de Enchantress.",https://es.dotabuff.com/assets/skills/default-5a612c460046882c6741f2fd3db0f48ae721d557d613f3dc4db7262a1bd5864a.jpg
416,70,Grimstroke,Stroke of Fate,"En inglés: Stroke of Fate.  Grimstroke pinta un camino de tinta con su pincel que daña y ralentiza a los enemigos. El daño aumenta con cada enemigo al que alcanza la tinta. Aplica Rastro de Tinta al impactar.",https://es.dotabuff.com/assets/skills/grimstroke-stroke-of-fate-8000-3d3f89c2c5399893c3fee0dbea201a7cea5a7f70b7101fb9eea6fc6221f10d22.jpg
417,70,Grimstroke,Phantom's Embrace,"En inglés: Phantom's Embrace.  Invoca a un fantasma que se mueve rápidamente hacia el objetivo y se encadena a él. Una vez encadenado\, el fantasma daña y silencia. Si sobrevive hasta el final del encadenamiento\, desgarra a la víctima para causarle graves daños y restablece el tiempo de recarga de Abrazo Fantasma.  Los ataques del héroe contra el fantasma cuentan por tres.",https://es.dotabuff.com/assets/skills/grimstroke-phantoms-embrace-8006-b5cd7f4e482e5129ef183600fac5bcc6b8bb1803681d0723feed4254244d3ed3.jpg
418,70,Grimstroke,Ink Swell,"En inglés: Ink Swell.  Grimstroke envuelve a una unidad aliada en tinta\, con lo que aumenta su velocidad de movimiento. Los enemigos que estén dentro del alcance de la unidad aliada reciben daño con el tiempo de las ramificaciones de tinta que salen de ella. Después de 3 s\, la tinta aplica daño y aturdimiento en un área alrededor de la unidad en proporción al tiempo que las ramificaciones de tinta estuvieron cerca de los héroes.",https://es.dotabuff.com/assets/skills/grimstroke-ink-swell-8007-0c84c089a80936bf0ae45eb3400f4c00c4c45dd5e94361c2a6a5249954757a09.jpg
419,70,Grimstroke,Dark Portrait,"En inglés: Dark Portrait.  Crea una ilusión de tinta de un héroe enemigo objetivo. La ilusión es inmune a los efectos negativos\, tiene un 95 % de resistencia a la magia y velocidad de movimiento y daño de ataque adicionales.",https://es.dotabuff.com/assets/skills/grimstroke-dark-portrait-7852-1d3711f16bc1f16ace877978fde245b7e645fa32df3d00d2a351e520339ac46f.jpg
420,70,Grimstroke,Ink Explosion,"En inglés: Ink Explosion.  Detona una Ola de Tinta existente.",https://es.dotabuff.com/assets/skills/grimstroke-ink-explosion-7246-ab50c25cf98df16bbd2b47f75ccb73c696d0a69c4fbd3d8c949e29e4adfae6fc.jpg
421,70,Grimstroke,Soulbind,"En inglés: Soulbind.  Vincula al héroe enemigo objetivo a su aliado más cercano dentro del radio de vinculación\, evitando que ambos se alejen el uno del otro. Cualquier habilidad usada directamente en uno de los héroes vinculados también afectará al otro. Si se rompe el vínculo antes del fin de su duración\, el objetivo inicial se volverá a vincular al héroe aliado más cercano dentro del radio.",https://es.dotabuff.com/assets/skills/grimstroke-soulbind-6491-5b3522bbe8177d26938f94040b3c3b2a4d20e90954aaa77d10ee3e9adbe9cc5d.jpg
422,70,Grimstroke,Ink Trail,"En inglés: Ink Trail.  Añade un efecto a los ataques de Grimstroke que hace que los héroes enemigos dejen un rastro de tinta tras ellos durante 4 s.",https://es.dotabuff.com/assets/skills/grimstroke-ink-trail-1414-46da6035c6b97b71daad09487841f660f7fa97ce961579922f8b7210b6fdd662.jpg
423,71,Jakiro,Dual Breath,"En inglés: Dual Breath.  Jakiro lanza una ventisca helada seguida de una ola de fuego por delante de él. El hielo ralentiza a los enemigos\, mientras que el fuego inflige daño con el tiempo.",https://es.dotabuff.com/assets/skills/jakiro-dual-breath-5297-affece60da55379554aa88adc0da79b89cffd0a2106b854994e83d6ce1d5a1bf.jpg
424,71,Jakiro,Liquid Frost,"En inglés: Liquid Frost.  Jakiro añade hielo a su ataque y ralentiza el movimiento de sus enemigos durante 4 s\, además de aumentar el daño que les infligen los ataques y las habilidades de Jakiro. El efecto no se aplica a estructuras. El tiempo de recarga se comparte con Fuego Líquido.",https://es.dotabuff.com/assets/skills/jakiro-liquid-frost-1317-3b2e5885b490450288a7dd784792138e18fd85db5424773182725a84d2370de1.jpg
425,71,Jakiro,Ice Path,"En inglés: Ice Path.  Crea una senda de hielo que aturde y daña a los enemigos que la tocan.",https://es.dotabuff.com/assets/skills/jakiro-ice-path-5298-92b78aa9b61225a1c3389bd1335bcc4f7a55c63e1754d378b27684a016d285aa.jpg
426,71,Jakiro,Liquid Fire,"En inglés: Liquid Fire.  Jakiro añade fuego a su ataque y quema a sus enemigos dentro del área de efecto\, a la vez que ralentiza sus ataques. El tiempo de recarga se comparte con Escarcha Líquida.",https://es.dotabuff.com/assets/skills/jakiro-liquid-fire-5299-6d38b435ad0cb420c35f530644e0d31161cf1d1da5c517e9bbf18e0109ec0a81.jpg
427,71,Jakiro,Double Trouble,"En inglés: Double Trouble.  Jakiro lanza dos ataques\, uno desde cada cabeza\, pero cada uno inflige menos daño.",https://es.dotabuff.com/assets/skills/default-5a612c460046882c6741f2fd3db0f48ae721d557d613f3dc4db7262a1bd5864a.jpg
428,71,Jakiro,Macropyre,"En inglés: Macropyre.  Jakiro exhala una línea amplia de llamas duraderas\, que infligen daño por segundo a cualquier unidad enemiga envuelta por el fuego.",https://es.dotabuff.com/assets/skills/jakiro-macropyre-5300-7e951bae16b0e7a875c3dc031fc5547b61e8ecbd193feddeea64481ad5fd732a.jpg
429,71,Jakiro,Destroy Ice Path,"Destruye la Senda Helada\, lo cual inflige daño y aturde a los enemigos.",https://es.dotabuff.com/assets/skills/jakiro-destroy-ice-path-1554-face112a6f3d9b32d708da37402244c8579238242d3f76c6acef116266410363.jpg
430,72,Keeper Of The Light,Illuminate,"En inglés: Illuminate.  CANALIZADA: Canaliza energía lumínica\, acumulando más poder cuanto más se canalice. Al lanzarla\, se envía una onda que inflige daño y otorga visión en su trayecto. Cuanto más se canaliza\, más daño inflige.",https://es.dotabuff.com/assets/skills/keeper-of-the-light-illuminate-5471-178fa9abbf5e197e8cd39e4ffe9bb55f2123f93805f14b5c97b1f911a0e34191.jpg
431,72,Keeper Of The Light,Blinding Light,"En inglés: Blinding Light.  Una luz cegadora centellea sobre el área objetivo\, haciendo retroceder y cegando a las unidades en esta\, lo que les hace fallar algunos ataques. La distancia de retroceso es de 400 durante 0.6 s.",https://es.dotabuff.com/assets/skills/keeper-of-the-light-blinding-light-5476-6d61e5fdc2cbb3afceb531530976f5252595ce794c547e6abd6bdf3cc6df2ceb.jpg
432,72,Keeper Of The Light,Recall,"En inglés: Recall.  Tras un breve retraso\, teletransporta al héroe aliado objetivo a tu ubicación. Si el héroe aliado objetivo recibe daño por parte de un jugador durante este período\, se interrumpe la habilidad. Cuando se lanza\, aumenta la velocidad de movimiento del objetivo del teletransporte. Al teletransportarse\, se aplican Magia de los Chakra y el efecto positivo del aumento de la velocidad de movimiento a Keeper of the Light y al objetivo de teletransporte.  Si se usa el lanzamiento alternativo\, se teletransporta a Keeper of the Light hacia el objetivo aliado en su lugar.  El nivel de habilidad aumenta con los niveles de Forma Espiritual.",https://es.dotabuff.com/assets/skills/keeper-of-the-light-recall-5475-0577e3edc8aa9982fc4dbb362a17599cb4e94e9aaffd4ea0c1db6f3ebce841e9.jpg
433,72,Keeper Of The Light,Solar Bind,"En inglés: Solar Bind.  Debilita la resistencia a la magia de un enemigo\, y aplica una ralentización que aumenta de fuerza cuanto más se mueve el objetivo.",https://es.dotabuff.com/assets/skills/keeper-of-the-light-solar-bind-1372-8edb5559f59211fc114b107ad44395904f82dcb085920ba3265758a50e386ed0.jpg
434,72,Keeper Of The Light,Chakra Magic,"En inglés: Chakra Magic.  Reestablece el maná de la unidad objetivo y reduce una cantidad fija del tiempo de recarga de todas las habilidades básicas que estén actualmente en tiempo de recarga. Tiene un 25 % más de eficacia cuando se lanza sobre uno mismo.",https://es.dotabuff.com/assets/skills/keeper-of-the-light-chakra-magic-5473-44c7ccb6dec9df747df89f3ea0c427f2cddc0817636b55dc33043a594c5a1723.jpg
435,72,Keeper Of The Light,Will-O-Wisp,"En inglés: Will-O-Wisp.  Invoca a Ignis Fatuus en el área objetivo. Este se activa y se desactiva cada segundo\, acercando a los enemigos con su fascinante parpadeo.",https://es.dotabuff.com/assets/skills/keeper-of-the-light-will-o-wisp-7316-c8aa064711cfad540847c9ac2dc005ae8ea8b590261c10ddbbe164c1e0686464.jpg
436,72,Keeper Of The Light,Spirit Form,"En inglés: Spirit Form.  Ezalor vuelve su cuerpo resplandeciente temporalmente\, obteniendo velocidad de movimiento y alcance de lanzamiento adicionales\, y permite que un espíritu separado canalice Iluminar y cure a aliados.",https://es.dotabuff.com/assets/skills/keeper-of-the-light-spirit-form-5474-41de2e1eff502a0a60fb6c4608b571e6d7493411a70da2ee1396f42c48d1510b.jpg
437,72,Keeper Of The Light,Release Illuminate,"En inglés: Release Illuminate.  Lanza la canalización prematuramente.",https://es.dotabuff.com/assets/skills/keeper-of-the-light-release-illuminate-5477-2ccb4298c37256ff5031af9e676e41aab2edaad1229bedbe6a6994ba304a3877.jpg
438,72,Keeper Of The Light,Special Reserve,"El maná de Keeper of the Light no puede bajar de 75.",https://es.dotabuff.com/assets/skills/default-5a612c460046882c6741f2fd3db0f48ae721d557d613f3dc4db7262a1bd5864a.jpg
439,73,Leshrac,Split Earth,"En inglés: Split Earth.  Divide la tierra bajo los enemigos. Inflige daño y aturde durante unos breves instantes.",https://es.dotabuff.com/assets/skills/leshrac-split-earth-5241-b6c602ab22a929237f9f1d0e8f919031931ed72f2b39ec5b7a258a0d602ebf46.jpg
440,73,Leshrac,Diabolic Edict,"En inglés: Diabolic Edict.  Satura el área alrededor de Leshrac con explosiones mágicas que causan daño puro a unidades y estructuras. Cuantas menos unidades haya a las que atacar\, más daño recibirán esas unidades.",https://es.dotabuff.com/assets/skills/leshrac-diabolic-edict-5242-cbd8e8e6d6eee3085b617ac68f838bcc5a1d4b2d89feeca29a6e7c334fd1c702.jpg
441,73,Leshrac,Lightning Storm,"Summons a lightning storm that blasts the target enemy unit\, then strikes any nearby enemy units. Struck enemies have their move speed slowed.",https://es.dotabuff.com/assets/skills/leshrac-lightning-storm-5243-8338b16b63dcc36d5b719edee19df34d0b0f19f8daf4d2fcd347390a70e7ba73.jpg
442,73,Leshrac,Nihilism,"En inglés: Nihilism.  Hace que Leshrac y todos los enemigos cercanos se vuelvan etéreos\, impidiendo que ataquen\, ralentizándolos y haciendo que reciban daño mágico adicional. Aumenta la velocidad de Leshrac en lugar de reducirla. No hace que Leshrac reciba daño amplificado.",https://es.dotabuff.com/assets/skills/leshrac-nihilism-539-76c5bfa43bc8bb1fa6e970354e23d9ce74e8a65e10e4368ce783044efc33294a.jpg
443,73,Leshrac,Defilement,"En inglés: Defilement.  Las habilidades de Leshrac obtienen área de efecto según su inteligencia.",https://es.dotabuff.com/assets/skills/default-5a612c460046882c6741f2fd3db0f48ae721d557d613f3dc4db7262a1bd5864a.jpg
444,73,Leshrac,Pulse Nova,"En inglés: Pulse Nova.  Crea ondas de energía alrededor de Leshrac\, una por segundo\, para dañar a las unidades enemigas cercanas. Drena el maná de Leshrac con cada pulsación.",https://es.dotabuff.com/assets/skills/leshrac-pulse-nova-5244-160beddc6ac84677c47bd71dd9a719f48bd9051b695b9ed58807e0d8c130ec7b.jpg
445,74,Lich,Frost Blast,"En inglés: Frost Blast.  Daña a la unidad enemiga objetivo con una explosión de hielo\, infligiendo daño de área y ralentizando la velocidad de movimiento y la frecuencia de ataque durante 4 s. El objetivo principal recibe tanto daño base como daño de área.",https://es.dotabuff.com/assets/skills/lich-frost-blast-5134-f43a0dcb170a70e8301ef53ed53a2dbf8d3fdfc72e6f74b8bbed5d80cf615fe0.jpg
446,74,Lich,Frost Shield,"En inglés: Frost Shield.  Aplica un escudo de hielo mágico alrededor del objetivo que reduce el daño de los ataques contra él. Mientras el escudo esté activo\, la magia de hielo afectará a las unidades enemigas cercanas cada 1 s y les causará daño menor y ralentización.",https://es.dotabuff.com/assets/skills/lich-frost-shield-5136-140e517736ec4a494dbb5a89cc9fc48801b8b2161124402ee94fa748072add29.jpg
447,74,Lich,Sinister Gaze,"En inglés: Sinister Gaze.  CANALIZADA: Hipnotiza una unidad enemiga haciendo que se mueva hacia un punto entre vosotros dos y drena un porcentaje de su maná actual.  Si la lanza sobre un creep dura 2 veces más.",https://es.dotabuff.com/assets/skills/lich-sinister-gaze-7325-28e121e5ecba1cb02780aab50182ed8b61e58ef89213f3bcf3422177b9eaf4b9.jpg
448,74,Lich,Ice Spire,"En inglés: Ice Spire.  Crea una Aguja de Hielo en el punto objetivo\, ralentizando a los enemigos que se encuentren a su alrededor. Puede resistir 5 impactos de héroes o 10 impactos de creeps y cuando se destruya creará una Explosión Gélida a su alrededor.  Congelación en Cadena se puede lanzar sobre la aguja\, y puede rebotar en ella e infligirle el daño equivalente a 1 ataque de héroe si no hay otros enemigos al alcance.  Lich puede lanzar Escudo de Hielo sobre la aguja. Con cada instancia de Escudo de Hielo\, la aguja se curará una cantidad equivalente a 1 ataque de héroe.",https://es.dotabuff.com/assets/skills/lich-ice-spire-8028-f90e905bf78c67be8777441d058c8cfd26f10bc8f846c380b22e87588d260abc.jpg
449,74,Lich,Death Charge,"En inglés: Death Charge.  Lich no puede obtener una regeneración pasiva de maná\, pero cualquier unidad que muera dentro de un alcance de 1500 respecto a Lich restaura un 2.5 % de su maná máximo (los héroes moribundos restauran un 15 % del maná máximo de Lich). Se le aplica a Lich de forma normal la restauración instantánea de maná de los objetos y habilidades.",https://es.dotabuff.com/assets/skills/default-5a612c460046882c6741f2fd3db0f48ae721d557d613f3dc4db7262a1bd5864a.jpg
450,74,Lich,Chain Frost,"En inglés: Chain Frost.  Lanza un orbe de hielo que rebota entre las unidades enemigas cercanas hasta 10 / 10 / 10 veces\, ralentizando y dañando cada vez que las alcanza. Cada rebote aumenta el daño de los siguientes rebotes.",https://es.dotabuff.com/assets/skills/lich-chain-frost-5137-b7aa255be5a89f7e53d40a99d954de46e9827bac714b886cc53a95e839151217.jpg
